state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
Arizona,Petrified Forest NP,"384,483","78,498",120,"941,984",120,0,0,0,0,209,0,0,2020
Arizona,Pipe Spring NM,"10,623","1,327",404,"15,933",900,0,0,0,0,0,0,0,2020
Arizona,Saguaro NP,"762,226","69,576","2,897,233","834,920","724,310",0,0,0,0,"3,461",0,0,2020
Arizona,Sunset Crater Volcano NM,"83,669","10,142","12,000","121,713","3,996",0,0,0,0,0,0,0,2020
Arizona,Tonto NM,"24,756","3,355",0,"40,266",0,0,0,0,0,0,0,0,2020
Arizona,Tumacacori NHP,"23,726","2,974",0,"35,689",0,0,0,0,0,0,0,50,2020
Arizona,Tuzigoot NM,"78,358","6,529",0,"78,358",0,0,0,0,0,0,0,0,2020
Arizona,Walnut Canyon NM,"107,422","11,637",480,"139,648",240,0,0,0,0,0,0,0,2020
Arizona,Wupatki NM,"146,074","24,345","6,531","292,149","3,920",0,0,0,0,0,0,0,2020
Arkansas,Arkansas Post NMEM,"29,653","3,706",0,"44,479",0,0,0,0,0,0,0,0,2020
Arkansas,Buffalo NR,"1,478,846","643,905",0,"7,726,860",0,"3,133",0,"45,764","25,235","12,291",0,"23,336",2020
Arkansas,Fort Smith NHS,"67,574","2,758",0,"33,107",0,0,0,0,0,0,0,0,2020
Arkansas,Hot Springs NP,"1,348,215","338,297","148,205","4,059,569","168,950",0,0,"3,190","27,217",0,0,0,2020
Arkansas,Little Rock Central High School NHS,"68,497","5,708",0,"68,497",0,0,0,0,0,0,0,0,2020
Arkansas,Pea Ridge NMP,"80,455","13,408",0,"160,907",0,0,0,0,0,0,0,0,2020
Arkansas,President W.J. Clinton Birthplace Home NHS,"4,055",337,0,"4,055",0,0,0,0,0,0,0,0,2020
California,Cabrillo NM,"523,878","65,436","74,780","785,237","18,694",0,0,0,0,0,0,0,2020
California,Cesar E. Chavez NM,"5,668",236,0,"2,834",0,0,0,0,0,0,0,0,2020
California,Channel Islands NP,"167,290","257,649","3,144","3,091,790","75,468",0,0,0,0,"9,264","8,072","45,077",2020
California,Death Valley NP,"809,191","531,789","33,210","6,381,470","49,814","7,753","1,890","68,417","78,746","1,674",0,188,2020
California,Devils Postpile NM,"108,590","31,672",0,"380,064",0,0,0,0,0,0,0,0,2020
California,Eugene O'Neill NHS,"14,423",680,12,"8,163",24,0,0,0,0,0,0,0,2020
California,Fort Point NHS,"884,538","38,392",0,"460,713",0,0,0,0,0,0,0,0,2020
California,Golden Gate NRA,"12,400,045","2,675,945",0,"32,111,346",0,"6,774",0,"1,502",0,303,0,"2,689",2020
California,John Muir NHS,"33,603","4,200",28,"50,404",7,0,0,0,0,0,0,0,2020
California,Joshua Tree NP,"2,399,542","1,143,570","9,028","13,722,846","9,028",0,0,"179,600","54,393","8,915",0,"26,673",2020
California,Kings Canyon NP,"415,077","1,127,169","17,122","13,526,039","68,488","11,461",0,"17,846","4,328","10,831",0,0,2020
California,Lassen Volcanic NP,"542,274","495,875",0,"5,950,506",0,"3,914","2,046","70,239","32,754","5,187",0,"14,282",2020
California,Lava Beds NM,"111,258","27,583",771,"330,998",381,0,0,"2,724","1,661",17,0,0,2020
California,Manzanar NHS,"65,289","8,161",0,"97,933",0,0,0,0,0,0,0,0,2020
California,Mojave NPRES,"608,633","305,357",0,"3,664,289",0,0,0,458,575,0,0,8,2020
California,Muir Woods NM,"324,232","36,016",0,"432,203",0,0,0,0,0,0,0,0,2020
California,Pinnacles NP,"165,740","97,892",0,"1,174,710",0,0,"26,118",0,0,0,0,0,2020
California,Point Reyes NS,"2,252,424","817,564","25,788","9,810,775","25,788","1,798",36,0,0,"22,998",0,0,2020
California,Port Chicago Naval Magazine NMEM,70,11,0,140,0,0,0,0,0,0,0,0,2020
California,Redwood NP,"265,177","96,066",0,"1,152,794",0,0,0,"1,706",0,"4,931",0,11,2020
California,Rosie The Riveter WWII Home Front NHP,"9,528","2,382",0,"28,584",0,0,0,0,0,0,0,0,2020
California,San Francisco Maritime NHP,"1,936,101","160,909",0,"1,930,915",0,0,0,0,0,0,0,618,2020
California,Santa Monica Mountains NRA,"733,576","122,491","90,732","1,469,894","45,906",0,0,0,0,0,0,0,2020
California,Sequoia NP,"796,086","2,054,175","10,252","24,650,105","41,008","29,222",0,"25,333","18,005","20,943",0,0,2020
California,Whiskeytown NRA,"805,295","225,250","5,874","2,703,000","11,279",0,"10,324",872,667,0,0,0,2020
California,Yosemite NP,"2,268,313","2,131,938","92,498","25,583,263","2,432,384","252,374",0,"68,002","44,496","143,760",0,0,2020
Colorado,Bent's Old Fort NHS,"12,438","1,813",0,"21,767",0,0,0,0,0,0,0,0,2020
Colorado,Black Canyon of the Gunnison NP,"341,620","156,234",0,"1,874,808",0,0,0,"18,768","10,979","2,419",0,0,2020
Colorado,Colorado NM,"435,625","113,145","356,510","1,357,747","178,255",0,0,"16,601","11,349",175,0,0,2020
Colorado,Curecanti NRA,"921,584","352,970",0,"4,235,640",0,0,0,"21,748","45,496",235,0,0,2020
Colorado,Dinosaur NM,"195,466","83,514",0,"1,002,176",0,0,0,"5,319","1,613","14,705",0,704,2020
Colorado,Florissant Fossil Beds NM,"61,081","6,151",0,"73,821",0,0,0,0,0,0,0,0,2020
Colorado,Great Sand Dunes NP & PRES,"461,532","159,822",470,"1,917,872",470,0,0,"21,783","12,925","4,910",0,0,2020
Colorado,Hovenweep NM,"8,736","2,350",132,"28,202",24,0,0,0,0,0,0,0,2020
Colorado,Mesa Verde NP,"287,477","156,122","7,519","1,873,472","7,519","5,724",0,"12,660","13,809",0,0,21,2020
Colorado,Rocky Mountain NP,"3,305,199","1,799,117","8,750","21,589,410","26,250",0,0,"31,350","37,017","41,522",0,0,2020
Colorado,Sand Creek Massacre NHS,"4,215",702,0,"8,430",0,0,0,0,0,0,0,0,2020
Connecticut,Weir Farm NHP,"25,430","3,441",0,"41,293",0,0,0,0,0,0,0,0,2020
District of Columbia,Belmont-Paul Women's Equality NM,"2,535",208,18,"2,500",59,0,0,0,0,0,0,0,2020
District of Columbia,Carter G. Woodson Home NHS,548,24,0,299,0,0,0,0,0,0,0,0,2020
District of Columbia,Chesapeake & Ohio Canal NHP,"1,173,224","204,924","2,856","2,459,097","2,856",0,0,0,0,0,0,0,2020
District of Columbia,Dwight D. Eisenhower MEM,"187,328","7,805",0,"93,664",0,0,0,0,0,0,0,0,2020
District of Columbia,Ford's Theatre NHS,"56,058","6,569",540,"78,837","1,620",0,0,0,0,0,0,0,2020
District of Columbia,Franklin Delano Roosevelt MEM,"1,010,986","42,124",0,"505,492",0,0,0,0,0,0,0,0,2020
District of Columbia,Frederick Douglass NHS,"10,969",914,0,"10,969",0,0,0,0,0,0,0,0,2020
District of Columbia,Korean War Veterans MEM,"1,363,714","56,821",0,"681,856",0,0,0,0,0,0,0,0,2020
District of Columbia,Lincoln Memorial,"2,980,075","124,169",0,"1,490,037",0,0,0,0,0,0,0,0,2020
District of Columbia,"Martin Luther King, Jr. MEM","1,083,671","45,152",0,"541,833",0,0,0,0,0,0,0,0,2020
District of Columbia,Mary McLeod Bethune Council House NHS,578,96,0,"1,156",0,0,0,0,0,0,0,0,2020
District of Columbia,National Capital Parks Central,"665,650","164,015",0,"1,968,180",0,0,0,0,0,0,0,0,2020
District of Columbia,National Capital Parks East,"804,080","105,922","4,652,118","1,271,065","2,053,427",0,0,0,0,0,0,0,2020
District of Columbia,Pennsylvania Avenue NHS,"15,898",437,0,"5,246",0,0,0,0,0,0,0,0,2020
District of Columbia,President's Park,"369,533","51,712",0,"620,545",0,0,0,0,0,0,0,0,2020
District of Columbia,Rock Creek Park,"1,768,152","140,637","12,421,268","1,687,654","6,210,631",0,0,0,0,0,0,0,2020
District of Columbia,Thomas Jefferson MEM,"852,626","35,526",0,"426,314",0,0,0,0,0,0,0,0,2020
District of Columbia,Vietnam Veterans MEM,"1,585,525","66,063",0,"792,761",0,0,0,0,0,0,0,0,2020
District of Columbia,Washington Monument,"83,585","6,965",0,"83,585",0,0,0,0,0,0,0,0,2020
District of Columbia,White House,"114,519","7,896",0,"94,760",0,0,0,0,0,0,0,0,2020
District of Columbia,World War II MEM,"1,924,128","80,172",0,"962,064",0,0,0,0,0,0,0,0,2020
Florida,Big Cypress NPRES,"1,181,930","356,811",0,"4,281,739",0,0,0,"5,213","10,507","4,821",0,254,2020
Florida,Biscayne NP,"402,770","103,140",0,"1,237,687",0,0,0,145,0,0,0,"1,079",2020
Florida,Canaveral NS,"1,162,950","245,786",0,"2,949,438",0,0,0,0,0,"2,720",0,0,2020
Florida,Castillo de San Marcos NM,"251,061","15,691",0,"188,297",0,0,0,0,0,0,0,0,2020
Florida,De Soto NMEM,"196,114","26,965",0,"323,588",0,0,0,0,0,0,0,0,2020
Florida,Dry Tortugas NP,"48,543","31,445","1,392","377,351","16,704",0,0,"3,954",0,0,"1,392","5,802",2020
Florida,Everglades NP,"702,319","354,772","6,000","4,257,274","27,000",0,"49,078",0,0,"14,159",0,756,2020
Florida,Fort Caroline NMEM,"404,476","33,706",0,"404,476",0,0,0,0,0,0,0,0,2020
Florida,Fort Matanzas NM,"543,590","47,258",0,"567,101",0,0,0,0,0,0,0,0,2020
Florida,Gulf Islands NS,"3,052,959","594,203","9,252","7,130,442","4,626",0,0,"4,818","31,585",0,0,"2,603",2020
Florida,Timucuan EHP,"1,017,373","211,257",0,"2,535,086",0,0,0,0,0,0,0,0,2020
Georgia,Andersonville NHS,"63,799","10,633",0,"127,596",0,0,0,0,0,0,0,0,2020
Georgia,Chattahoochee River NRA,"3,066,877","1,022,292",0,"12,267,508",0,0,0,0,0,0,0,0,2020
Georgia,Chickamauga & Chattanooga NMP,"339,208","58,154","2,021,436","697,857","303,214",0,0,0,0,0,0,628,2020
Georgia,Cumberland Island NS,"37,295","42,217",0,"506,607",0,0,0,"9,444",0,"2,785",0,0,2020
Georgia,Fort Frederica NM,"210,892","17,921","1,800","215,057",444,0,0,0,0,0,0,0,2020
Georgia,Fort Pulaski NM,"357,970","74,577","19,476","894,929","4,872",0,0,0,0,0,0,0,2020
Georgia,Jimmy Carter NHP,"14,267","1,472",0,"17,668",0,0,0,0,0,0,0,0,2020
Georgia,Kennesaw Mountain NBP,"2,356,401","306,958","25,492,081","3,683,500","4,078,734",0,0,0,0,0,0,0,2020
Georgia,"Martin Luther King, Jr. NHP","198,158","24,951",0,"299,415",0,0,0,0,0,0,0,0,2020
Georgia,Ocmulgee Mounds NHP,"61,303","7,663",0,"91,957",0,0,0,0,0,0,0,0,2020
Guam,War in the Pacific NHP,"318,711","26,582",168,"318,991",84,0,0,0,0,0,0,0,2020
Hawaii,Haleakala NP,"319,147","59,963","20,160","719,561","20,160",0,0,"2,400",0,392,0,594,2020
Hawaii,Hawaii Volcanoes NP,"589,775","315,039","1,865,927","3,780,479","615,756","6,603",993,782,50,"4,052",0,"29,443",2020
Hawaii,Kalaupapa NHP,"15,847","3,176",0,"38,116",0,0,0,0,0,0,0,0,2020
Hawaii,Kaloko Honokohau NHP,"133,877","24,750",0,"297,002",0,0,0,0,0,0,0,0,2020
Hawaii,Pearl Harbor NMEM,"415,542","103,885",0,"1,246,626",0,0,0,0,0,0,0,0,2020
Hawaii,Pu'uhonua o Honaunau NHP,"130,845","10,903",0,"130,845",0,0,0,0,0,0,0,0,2020
Hawaii,Pu'ukohola Heiau NHS,"23,970",998,"122,121","11,983","20,345",0,0,0,0,0,0,0,2020
Idaho,City of Rocks NRES,"110,203","32,142",0,"385,707",0,0,0,0,0,0,0,0,2020
Idaho,Craters of the Moon NM & PRES,"250,872","60,734",0,"728,813",0,0,0,"5,481","9,535",147,0,623,2020
Idaho,Hagerman Fossil Beds NM,"14,113","1,764",0,"21,169",0,0,0,0,0,0,0,0,2020
Idaho,Minidoka NHS,"4,764",433,0,"5,201",0,0,0,0,0,0,0,0,2020
Idaho,Nez Perce NHP,"301,473","19,851","1,800","238,216",180,0,0,0,0,0,0,0,2020
Illinois,Lincoln Home NHS,"27,744","1,545",365,"18,544","2,725",0,0,0,0,0,0,0,2020
Indiana,George Rogers Clark NHP,"56,108","6,265",0,"75,183",0,0,0,0,0,0,0,0,2020
Indiana,Indiana Dunes NP,"2,293,106","513,739","3,943","6,164,879","1,968",0,0,"18,572","4,765",0,0,0,2020
Indiana,Lincoln Boyhood NMEM,"110,692","10,377","16,200","124,527","2,700",0,0,0,0,0,0,0,2020
Iowa,Effigy Mounds NM,"18,225","3,796","1,200","45,561",204,0,0,0,0,0,0,0,2020
Iowa,Herbert Hoover NHS,"56,270","4,689","18,000","56,270","1,200",0,0,0,0,0,0,0,2020
Kansas,Brown v. Board of Education NHP,"4,064",677,0,"8,128",0,0,0,0,0,0,0,0,2020
Kansas,Fort Larned NHS,"21,895","3,649",0,"43,790",0,0,0,0,0,0,0,0,2020
Kansas,Fort Scott NHS,"14,652","1,831",162,"21,978",54,0,0,0,0,0,0,0,2020
Kansas,Nicodemus NHS,262,21,0,262,0,0,0,0,0,0,0,0,2020
Kansas,Tallgrass Prairie NPRES,"29,009","4,834",0,"58,018",0,0,0,0,0,0,0,0,2020
Kentucky,Abraham Lincoln Birthplace NHP,"228,141","19,011",0,"228,141",0,0,0,0,0,0,0,0,2020
Kentucky,Big South Fork NRRA,"316,775","189,614",0,"2,275,378",0,0,0,"3,383","8,534","4,760",0,0,2020
Kentucky,Cumberland Gap NHP,"683,966","118,372","7,144,839","1,420,472","5,078,717",0,0,"3,489","13,265","1,044",0,213,2020
Kentucky,Mammoth Cave NP,"290,392","194,422","84,309","2,333,072","42,155","10,602",0,"18,202","7,078","3,090",0,"3,330",2020
Louisiana,Cane River Creole NHP,"17,430","2,904",0,"34,859",0,0,0,0,0,0,0,0,2020
Louisiana,Jean Lafitte NHP & PRES,"192,601","31,649","192,000","379,796","91,320",0,0,0,0,0,0,0,2020
Louisiana,New Orleans Jazz NHP,"9,640","1,601",0,"19,213",0,0,0,0,0,0,0,0,2020
Maine,Acadia NP,"2,669,034","1,188,686","47,100","14,264,234","47,100",0,307,0,0,0,0,0,2020
Maine,Katahdin Woods and Waters NM,"41,432","13,267",710,"159,206",355,0,0,180,0,325,0,0,2020
Maine,Saint Croix Island IHS,"6,914",720,0,"8,645",0,0,0,0,0,0,0,0,2020
Maryland,Antietam NB,"85,884","9,486",0,"113,843",0,0,0,0,0,0,0,6,2020
Maryland,Assateague Island NS,"818,949","570,312","1,188","6,843,749","1,188",0,0,"33,115","16,252",69,0,"1,200",2020
Maryland,Catoctin Mountain Park,"539,983","120,971","224,656","1,451,652","24,211",0,0,"2,666",186,286,0,"1,854",2020
Maryland,Chesapeake & Ohio Canal NHP,"3,715,211","648,928","9,024","7,787,141","9,024",0,0,"15,523","1,389",0,0,"9,075",2020
Maryland,Clara Barton NHS,450,37,0,450,0,0,0,0,0,0,0,0,2020
Maryland,Fort McHenry NM & HS,"163,224","20,402",720,"244,833",360,0,0,0,0,0,0,0,2020
Maryland,Fort Washington Park,"160,289","50,042",0,"600,506",0,0,0,0,0,0,0,0,2020
Maryland,Greenbelt Park,"28,319","4,328",0,"51,942",0,0,0,0,0,0,0,0,2020
Maryland,Hampton NHS,"8,728","1,091",600,"13,093",600,0,0,0,0,0,0,0,2020
Maryland,Monocacy NB,"155,116","26,771",90,"321,261",250,0,0,0,0,0,0,0,2020
Maryland,National Capital Parks East,"89,342","11,769","26,199,300","141,229","18,759,077",0,0,0,0,0,0,0,2020
Maryland,Piscataway Park,"166,484","23,856",0,"286,281",0,0,0,0,0,0,0,0,2020
Maryland,Thomas Stone NHS,"2,351",98,0,"1,177",0,0,0,0,0,0,0,0,2020
Massachusetts,Adams NHP,"6,937",504,0,"6,056",0,0,0,0,0,0,0,0,2020
Massachusetts,Boston African American NHS,"89,616","14,936",0,"179,232",0,0,0,0,0,0,0,0,2020
Massachusetts,Boston Harbor Islands NRA,"71,991","1,499",0,"17,997",0,0,0,0,0,0,0,0,2020
Massachusetts,Boston NHP,"277,170","14,613","29,700","175,366","5,049",0,0,0,0,0,0,0,2020
Massachusetts,Cape Cod NS,"4,083,505","645,262","29,548","7,743,147","177,288",0,0,0,0,0,0,"2,567",2020
Massachusetts,Frederick Law Olmsted NHS,"2,570",428,281,"5,140",310,0,0,0,0,0,0,0,2020
Massachusetts,John F. Kennedy NHS,451,18,0,226,0,0,0,0,0,0,0,0,2020
Massachusetts,Longfellow House Washington's HQ NHS,"30,014","3,751",0,"45,022",0,0,0,0,0,0,0,0,2020
Massachusetts,Lowell NHP,"53,954","7,242",164,"86,913",246,0,0,0,0,0,0,0,2020
Massachusetts,Minute Man NHP,"1,083,973","135,496",0,"1,625,957",0,0,0,0,0,0,0,0,2020
Massachusetts,New Bedford Whaling NHP,"18,243",540,0,"6,490",0,0,0,0,0,0,0,0,2020
Massachusetts,Salem Maritime NHS,"125,554","5,237",0,"62,852",0,0,0,0,0,0,0,0,2020
Massachusetts,Saugus Iron Works NHS,"16,928","2,116","5,038","25,395",503,0,0,0,0,0,0,0,2020
Massachusetts,Springfield Armory NHS,"1,032",172,0,"2,064",0,0,0,0,0,0,0,0,2020
Michigan,Isle Royale NP,"6,493","24,557",150,"294,687","22,128",0,0,"2,086",0,"8,024",912,"2,023",2020
Michigan,Keweenaw NHP,"2,130",181,146,"2,182",146,0,0,0,0,0,0,0,2020
Michigan,Pictured Rocks NL,"1,212,251","480,964","3,770","5,771,571","12,074",0,0,"18,085","10,429","27,707",0,0,2020
Michigan,River Raisin NBP,"309,977","51,662","3,876","619,952",386,0,0,0,0,0,0,0,2020
Michigan,Sleeping Bear Dunes NL,"1,718,696","682,146",0,"8,185,752",0,0,0,"43,560","42,612","4,115",0,0,2020
Minnesota,Grand Portage NM,"66,426","11,808",0,"141,698",0,0,0,0,0,44,0,0,2020
Minnesota,Mississippi NRRA,"204,707","31,112",0,"373,348",0,0,0,0,0,0,0,0,2020
Minnesota,Pipestone NM,"38,229","7,964",0,"95,575",0,0,0,0,0,0,0,0,2020
Minnesota,Saint Croix NSR,"399,310","303,400",0,"3,640,801",0,0,0,0,0,"43,684",0,0,2020
Minnesota,Voyageurs NP,"263,091","131,415",0,"1,576,986",0,"2,090",0,0,0,"67,277",0,"39,196",2020
Mississippi,Gulf Islands NS,"959,169","362,815","83,045","4,353,780","13,287",0,0,885,"9,585",0,0,40,2020
Mississippi,Natchez NHP,"57,646","9,883",0,"118,596",0,0,0,0,0,0,0,0,2020
Mississippi,Natchez Trace PKWY,"4,899,845","1,639,012","6,663,162","19,668,154","6,663,162",0,0,"2,583","4,092",0,0,0,2020
Mississippi,Vicksburg NMP,"176,236","32,169",0,"386,032",0,0,0,0,0,0,0,0,2020
Missouri,Gateway Arch NP,"486,021","135,256",0,"1,623,082",0,0,0,0,0,0,0,0,2020
Missouri,George Washington Carver NM,"26,569","2,878",0,"34,541",0,0,0,0,0,0,0,0,2020
Missouri,Harry S Truman NHS,"9,446",440,0,"5,281",0,0,0,0,0,0,0,0,2020
Missouri,Ozark NSR,"1,316,795","323,991",0,"3,887,895",0,0,0,"74,960","29,120","12,265",0,"33,014",2020
Missouri,Ulysses S. Grant NHS,"15,236","1,904",0,"22,855",0,0,0,0,0,0,0,0,2020
Missouri,Wilson's Creek NB,"287,260","47,877",0,"574,525",0,0,0,0,0,0,0,0,2020
Montana,Big Hole NB,"36,234","5,786",0,"69,435",0,0,0,0,0,0,0,0,2020
Montana,Bighorn Canyon NRA,"114,638","43,288","4,695","519,466","2,345",0,0,737,"1,812",0,0,0,2020
Montana,Glacier NP,"1,698,864","1,325,800",0,"15,909,600",0,"34,029",0,"18,635","17,733","16,596",0,0,2020
Montana,Grant-Kohrs Ranch NHS,"15,328","1,571",0,"18,853",0,0,0,0,0,0,0,0,2020
Montana,Little Bighorn Battlefield NM,"97,461","8,121",909,"97,461",454,0,0,0,0,0,0,0,2020
Montana,Yellowstone NP,"1,941,215","1,953,024","23,218","23,436,297","92,870",0,0,0,0,"5,907",0,0,2020
Nebraska,Agate Fossil Beds NM,"8,722","2,299",0,"27,594",0,0,0,0,0,0,0,0,2020
Nebraska,Homestead NHP,"40,897","5,772","294,961","69,269","47,195",0,0,0,0,0,0,0,2020
Nebraska,Niobrara NSR,"102,766","66,639",0,"799,676",0,0,0,0,0,0,0,0,2020
Nebraska,Scotts Bluff NM,"181,900","28,800",0,"345,608",0,0,0,0,0,0,0,0,2020
Nevada,Death Valley NP,"10,830","5,054",0,"60,657",0,0,0,0,0,0,0,0,2020
Nevada,Great Basin NP,"120,248","92,511","1,150","1,110,132",575,0,0,"19,965","15,827",239,0,71,2020
Nevada,Lake Mead NRA,"6,012,382","3,601,571","197,969","43,218,860","1,187,825","7,637","152,378","35,980","45,792","23,620",0,"35,128",2020
New Hampshire,Saint-Gaudens NHP,"13,286","2,066",0,"24,794",0,0,0,0,0,0,0,0,2020
New Jersey,Delaware Water Gap NRA,"2,888,656","994,420","38,340","11,933,048","19,176",0,0,0,0,"10,692",0,"5,719",2020
New Jersey,Gateway NRA,"2,022,046","582,182","190,080","6,986,190","380,160",0,0,0,0,0,0,294,2020
New Jersey,Morristown NHP,"262,361","58,807",0,"705,689",0,0,0,0,0,0,0,0,2020
New Jersey,Paterson Great Falls NHP,"339,768","42,471",0,"509,652",0,0,0,0,0,0,0,0,2020
New Jersey,Thomas Edison NHP,"7,605",552,0,"6,628",0,0,0,0,0,0,0,0,2020
New Mexico,Aztec Ruins NM,"30,223","3,777","1,649","45,333","1,649",0,0,0,0,0,0,0,2020
New Mexico,Bandelier NM,"94,948","31,169",840,"374,028",216,0,0,"1,836","2,906",232,0,20,2020
New Mexico,Capulin Volcano NM,"63,335","7,233",239,"86,802",239,0,0,0,0,0,0,0,2020
New Mexico,Carlsbad Caverns NP,"183,835","56,358",0,"676,302",0,0,0,0,0,116,0,0,2020
New Mexico,Chaco Culture NHP,"8,231","3,892","10,560","46,714","10,560",0,0,218,554,0,0,0,2020
New Mexico,El Malpais NM,"139,336","46,444",720,"557,335",180,0,0,0,0,0,0,0,2020
New Mexico,El Morro NM,"36,328","9,542","7,712","114,515","2,545",0,0,"1,263",941,0,0,0,2020
New Mexico,Fort Union NM,"5,334",524,140,"6,294",14,0,0,0,0,0,0,0,2020
New Mexico,Gila Cliff Dwellings NM,"31,645","3,955",0,"47,468",0,0,0,0,0,0,0,0,2020
New Mexico,Manhattan Project NHP,"1,517",100,0,"1,205",0,0,0,0,0,0,0,0,2020
New Mexico,Pecos NHP,"36,695","3,630",0,"43,564",0,0,0,0,0,0,0,0,2020
New Mexico,Petroglyph NM,"356,492","59,415",0,"712,985",0,0,0,0,0,0,0,0,2020
New Mexico,Salinas Pueblo Missions NM,"26,982","4,563",0,"54,757",0,0,0,0,0,0,0,0,2020
New Mexico,Valles Caldera NPRES,"30,434","8,852",488,"106,224","3,904",0,0,0,0,218,0,0,2020
New Mexico,White Sands NP,"415,383","71,033",0,"852,405",0,0,0,0,0,808,0,0,2020
New York,African Burial Ground NM,"7,908",602,0,"7,232",0,0,0,0,0,0,0,0,2020
New York,Castle Clinton NM,"633,793","26,455",146,"317,463",29,0,0,0,0,0,0,0,2020
New York,Eleanor Roosevelt NHS,"9,575","1,197",0,"14,364",0,0,0,0,0,0,0,0,2020
New York,Federal Hall NMEM,"13,822",816,421,"9,797",545,0,0,0,0,0,0,0,2020
New York,Fire Island NS,"250,449","88,165","191,136","1,057,990","573,408",0,"5,790",0,0,"3,714",0,"9,848",2020
