state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
Virginia,Wolf Trap NP for the Performing Arts,"365,540","121,846",0,"1,462,160",0,0,0,0,0,0,0,0,2018
Washington,Fort Vancouver NHS,"1,098,553","93,033",0,"1,116,405",0,0,0,0,0,0,0,0,2018
Washington,Klondike Gold Rush NHP Seattle,"82,646","12,052",0,"144,631",0,0,0,0,0,0,0,0,2018
Washington,Lake Chelan NRA,"38,839","40,585",0,"487,025",0,"8,412",0,0,0,"6,217",0,0,2018
Washington,Lake Roosevelt NRA,"1,276,722","330,551","1,200","3,966,621",600,"1,850",0,"34,711","42,512","2,824",0,"11,647",2018
Washington,Manhattan Project NHP,"23,742","4,663",0,"55,967",0,0,0,0,0,0,0,0,2018
Washington,Minidoka NHS,"5,901",983,0,"11,802",0,0,0,0,0,0,0,0,2018
Washington,Mount Rainier NP,"1,518,491","1,476,522","737,168","17,718,273","737,168","22,543",0,"83,645","30,623","64,294",0,"11,073",2018
Washington,North Cascades NP,"30,085","51,381",0,"616,576",0,0,0,0,0,"26,703",0,0,2018
Washington,Olympic NP,"3,104,455","1,464,535","728,811","17,574,425","298,579","71,958","11,222","162,192","77,436","128,134",0,218,2018
Washington,Ross Lake NRA,"892,044","270,219",720,"3,242,636",720,"8,328",0,"44,192","17,022","26,816",0,"1,587",2018
Washington,San Juan Island NHP,"255,032","33,518","74,023","402,220","18,508",0,0,0,0,0,0,0,2018
Washington,Whitman Mission NHS,"49,274","4,106",888,"49,274",444,0,0,0,0,0,0,0,2018
West Virginia,Bluestone NSR,"31,316","6,524",0,"78,290",0,0,0,0,0,0,0,0,2018
West Virginia,Gauley River NRA,"97,778","29,130",0,"349,561",0,0,0,"5,794","1,908",0,0,0,2018
West Virginia,Harpers Ferry NHP,"265,737","88,578",0,"1,062,940",0,0,0,0,0,0,0,0,2018
West Virginia,New River Gorge NP & PRES,"1,232,627","212,427","2,400","2,549,126","4,800",0,0,"4,872",999,0,0,0,2018
Wisconsin,Apostle Islands NL,"252,920","68,896",780,"826,760",195,0,0,0,0,"10,972",0,"6,040",2018
Wisconsin,Saint Croix NSR,"362,324","281,551",0,"3,378,614",0,0,0,0,0,"40,657",0,0,2018
Wyoming,Bighorn Canyon NRA,"108,362","34,640","2,205","415,680","1,099",0,0,"1,563","3,909",0,0,0,2018
Wyoming,Devils Tower NM,"468,216","116,754","3,139","1,401,056","1,571",0,0,"7,674","9,660",0,0,0,2018
Wyoming,Fort Laramie NHS,"52,414","6,551",365,"78,618",544,0,0,0,0,0,0,0,2018
Wyoming,Fossil Butte NM,"21,349","2,409",371,"28,909",224,0,0,0,0,0,0,0,2018
Wyoming,Grand Teton NP,"3,491,151","1,598,022","1,617,873","19,176,275","1,617,873","86,797","320,111",0,0,"38,803",0,586,2018
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,504,561","156,326","10,800","1,875,919","2,700","12,454","5,661",0,0,0,0,0,2018
Wyoming,Yellowstone NP,"2,016,349","4,936,014","1,201,064","59,232,172","619,426","632,913","616,089","88,562","74,771","35,681",0,"11,815",2018
