state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
Arkansas,Arkansas Post NMEM,"26,043","3,255",0,"39,065",0,0,0,0,0,0,0,0,2021
Arkansas,Buffalo NR,"1,515,874","703,247",0,"8,438,972",0,"3,627",0,"57,042","35,895","21,687",0,"22,956",2021
Arkansas,Fort Smith NHS,"99,854","4,493",0,"53,922",0,0,0,0,0,0,0,0,2021
Arkansas,Hot Springs NP,"2,162,884","515,828","149,986","6,189,943","170,983",0,0,"1,179","31,469",0,0,0,2021
Arkansas,Little Rock Central High School NHS,"84,839","7,069",0,"84,839",0,0,0,0,0,0,0,0,2021
Arkansas,Pea Ridge NMP,"82,854","13,809",0,"165,713",0,0,0,0,0,0,0,0,2021
Arkansas,President W.J. Clinton Birthplace Home NHS,"7,279",606,0,"7,279",0,0,0,0,0,0,0,0,2021
California,Cabrillo NM,"683,613","85,424","81,792","1,025,096","20,447",0,0,0,0,0,0,0,2021
California,Cesar E. Chavez NM,"9,164",381,0,"4,581",0,0,0,0,0,0,0,0,2021
California,Channel Islands NP,"319,252","409,040","12,098","4,908,487","290,346",0,0,0,0,"24,529","8,032","45,077",2021
California,Death Valley NP,"1,125,468","718,302","46,149","8,619,626","69,223","13,178","2,327","87,672","93,046","3,882",0,213,2021
California,Devils Postpile NM,"145,387","42,404",0,"508,851",0,0,0,0,0,0,0,0,2021
California,Eugene O'Neill NHS,"22,714","1,156",26,"13,874",52,0,0,0,0,0,0,0,2021
California,Fort Point NHS,"947,238","43,089",0,"517,071",0,0,0,0,0,0,0,0,2021
California,Golden Gate NRA,"13,712,614","3,121,951",0,"37,463,422",0,"35,970",0,"6,632",0,"1,934",0,"8,752",2021
California,John Muir NHS,"36,904","4,613",20,"55,357",5,0,0,0,0,0,0,0,2021
California,Joshua Tree NP,"3,064,400","1,450,726","11,345","17,408,721","11,345",0,0,"198,248","75,690","14,916",0,"58,665",2021
California,Kings Canyon NP,"562,918","1,502,055","23,976","18,024,668","95,904","26,593",0,"135,611","37,842","12,297",0,0,2021
California,Lassen Volcanic NP,"359,635","312,815",0,"3,753,786",0,"2,321","1,359","40,185","20,814","3,034",0,"8,286",2021
California,Lava Beds NM,"103,946","27,791",771,"333,497",381,0,0,"3,405","2,729",1,0,0,2021
California,Manzanar NHS,"117,113","14,639",0,"175,670",0,0,0,0,0,0,0,0,2021
California,Mojave NPRES,"866,635","438,182",0,"5,258,191",0,0,0,"2,118","2,078",0,0,669,2021
California,Muir Woods NM,"657,722","73,061",0,"876,743",0,0,0,0,0,0,0,0,2021
California,Pinnacles NP,"348,857","165,053",0,"1,980,639",0,0,"33,293",0,0,0,0,0,2021
California,Point Reyes NS,"2,738,098","1,077,110","25,788","12,925,326","25,788","2,509",36,0,0,"52,352",0,0,2021
California,Port Chicago Naval Magazine NMEM,568,94,0,"1,136",0,0,0,0,0,0,0,0,2021
California,Redwood NP,"435,879","149,653","10,824","1,795,847","2,724",0,0,"3,940",0,"12,271",0,300,2021
California,Rosie The Riveter WWII Home Front NHP,"19,038","4,759",0,"57,114",0,0,0,0,0,0,0,0,2021
California,San Francisco Maritime NHP,"2,827,885","236,143",0,"2,833,716",0,0,0,0,0,0,0,343,2021
California,Santa Monica Mountains NRA,"830,451","129,199","108,100","1,550,394","54,590",0,0,0,0,0,0,0,2021
California,Sequoia NP,"1,059,548","2,640,168","11,633","31,682,024","46,532","40,592",0,"91,243","22,456","33,155",0,0,2021
California,Whiskeytown NRA,"816,608","202,494","6,182","2,429,929","11,430",0,"11,552","2,524",881,0,0,"1,811",2021
California,Yosemite NP,"3,287,595","3,855,932","133,622","46,271,187","3,465,801","550,098",0,"188,179","149,192","174,839",0,"3,164",2021
Colorado,Bent's Old Fort NHS,"21,585","3,147",0,"37,773",0,0,0,0,0,0,0,0,2021
Colorado,Black Canyon of the Gunnison NP,"308,910","155,126",0,"1,861,523",0,0,0,"17,020","13,825","2,035",0,0,2021
Colorado,Colorado NM,"499,841","138,556","364,071","1,662,674","182,037",0,0,"21,589","17,757",304,0,0,2021
Colorado,Curecanti NRA,"1,043,725","375,854",0,"4,510,249",0,0,0,"19,660","41,340",239,0,88,2021
Colorado,Dinosaur NM,"266,072","122,653",0,"1,471,847",0,0,0,"5,331","1,584","21,511",0,"1,034",2021
Colorado,Florissant Fossil Beds NM,"75,128","7,541",0,"90,497",0,0,0,0,0,0,0,0,2021
Colorado,Great Sand Dunes NP & PRES,"602,613","273,925",470,"3,287,103",470,0,0,"31,272","28,875","12,966",0,"11,044",2021
Colorado,Hovenweep NM,"11,752","3,591",132,"43,093",24,0,0,0,0,0,0,0,2021
Colorado,Mesa Verde NP,"548,477","304,358","13,510","3,652,307","13,510","12,702",0,"24,482","28,450",0,0,152,2021
Colorado,Rocky Mountain NP,"4,434,848","2,387,360","8,750","28,648,329","26,250",0,0,"55,920","32,148","39,384",0,0,2021
Colorado,Sand Creek Massacre NHS,"6,201","1,015",0,"12,185",0,0,0,0,0,0,0,0,2021
Connecticut,Weir Farm NHP,"31,512","4,586",0,"55,034",0,0,0,0,0,0,0,0,2021
District of Columbia,Belmont-Paul Women's Equality NM,0,0,0,0,0,0,0,0,0,0,0,0,2021
District of Columbia,Carter G. Woodson Home NHS,0,0,0,0,0,0,0,0,0,0,0,0,2021
District of Columbia,Chesapeake & Ohio Canal NHP,"1,201,251","213,549","2,856","2,562,590","2,856",0,0,0,0,0,0,0,2021
District of Columbia,Dwight D. Eisenhower MEM,"625,740","26,072",0,"312,868",0,0,0,0,0,0,0,0,2021
District of Columbia,Ford's Theatre NHS,"101,146","11,260",559,"135,120","1,677",0,0,0,0,0,0,0,2021
District of Columbia,Franklin Delano Roosevelt MEM,"2,022,050","84,252",0,"1,011,025",0,0,0,0,0,0,0,0,2021
District of Columbia,Frederick Douglass NHS,"1,807",150,0,"1,807",0,0,0,0,0,0,0,0,2021
District of Columbia,Korean War Veterans MEM,"2,986,751","124,447",0,"1,493,375",0,0,0,0,0,0,0,0,2021
District of Columbia,Lincoln Memorial,"5,792,331","241,347",0,"2,896,165",0,0,0,0,0,0,0,0,2021
District of Columbia,"Martin Luther King, Jr. MEM","2,032,470","84,686",0,"1,016,234",0,0,0,0,0,0,0,0,2021
District of Columbia,Mary McLeod Bethune Council House NHS,0,0,0,0,0,0,0,0,0,0,0,0,2021
District of Columbia,National Capital Parks Central,"659,317","67,611",0,"811,332",0,0,0,0,0,0,0,0,2021
District of Columbia,National Capital Parks East,"1,094,255","154,284","6,227,097","1,851,410","2,447,172",0,0,0,0,0,0,0,2021
District of Columbia,Pennsylvania Avenue NHS,0,0,0,0,0,0,0,0,0,0,0,0,2021
District of Columbia,President's Park,"395,915","53,891",0,"646,702",0,0,0,0,0,0,0,0,2021
District of Columbia,Rock Creek Park,"1,838,346","169,794","12,386,844","2,037,531","6,193,419",0,0,0,0,0,0,0,2021
District of Columbia,Thomas Jefferson MEM,"1,833,924","76,413",0,"916,961",0,0,0,0,0,0,0,0,2021
District of Columbia,Vietnam Veterans MEM,"3,636,033","151,501",0,"1,818,019",0,0,0,0,0,0,0,0,2021
District of Columbia,Washington Monument,"63,840","5,320",0,"63,840",0,0,0,0,0,0,0,0,2021
District of Columbia,White House,"14,205",731,0,"8,772",0,0,0,0,0,0,0,0,2021
District of Columbia,World War I MEM,"573,088","23,878",0,"286,544",0,0,0,0,0,0,0,0,2021
District of Columbia,World War II MEM,"3,727,167","155,298",0,"1,863,585",0,0,0,0,0,0,0,0,2021
Florida,Big Cypress NPRES,"2,563,810","447,034",0,"5,364,417",0,0,0,"5,216","19,128",980,0,559,2021
Florida,Biscayne NP,"705,655","185,290",0,"2,223,481",0,0,0,"2,240",0,0,0,"2,198",2021
Florida,Canaveral NS,"2,218,059","469,153",0,"5,629,841",0,0,0,0,0,"4,704",0,0,2021
Florida,Castillo de San Marcos NM,"498,623","31,163",0,"373,967",0,0,0,0,0,0,0,0,2021
Florida,De Soto NMEM,"222,380","30,577",0,"366,926",0,0,0,0,0,0,0,0,2021
Florida,Dry Tortugas NP,"83,817","52,741","1,338","632,903","16,056",0,0,"6,574",0,0,"1,338","7,034",2021
Florida,Everglades NP,"942,130","398,665","6,000","4,783,981","27,000",0,"38,652",0,0,"26,789",0,0,2021
Florida,Fort Caroline NMEM,"323,852","26,987",0,"323,852",0,0,0,0,0,0,0,0,2021
Florida,Fort Matanzas NM,"562,114","48,572",0,"582,874",0,0,0,0,0,0,0,0,2021
Florida,Gulf Islands NS,"4,386,253","1,019,862","11,308","12,238,350","5,654",0,0,"33,095","119,492",0,0,"3,493",2021
Florida,Timucuan EHP,"935,419","212,314",0,"2,547,773",0,0,0,0,0,0,0,0,2021
Georgia,Andersonville NHS,"45,084","7,514",0,"90,168",0,0,0,0,0,0,0,0,2021
Georgia,Chattahoochee River NRA,"3,256,151","1,085,384",0,"13,024,609",0,0,0,0,0,0,0,0,2021
Georgia,Chickamauga & Chattanooga NMP,"472,697","76,539","2,266,432","918,468","339,964",0,0,0,0,0,0,"1,755",2021
Georgia,Cumberland Island NS,"72,240","79,038",0,"948,462",0,0,0,"19,419",0,"4,096",0,0,2021
Georgia,Fort Frederica NM,"84,860","10,170","1,800","122,046",444,0,0,0,0,0,0,0,2021
Georgia,Fort Pulaski NM,"419,480","87,391","19,476","1,048,698","4,872",0,0,0,0,0,0,0,2021
Georgia,Jimmy Carter NHP,"27,615","2,661",0,"31,943",0,0,0,0,0,0,0,0,2021
Georgia,Kennesaw Mountain NBP,"1,800,823","229,815","25,688,649","2,757,788","4,110,184",0,0,0,0,0,0,0,2021
Georgia,"Martin Luther King, Jr. NHP","28,034","3,605",0,"43,269",0,0,0,0,0,0,0,0,2021
Georgia,Ocmulgee Mounds NHP,"128,820","16,102",0,"193,228",0,0,0,0,0,0,0,0,2021
Guam,War in the Pacific NHP,"367,150","30,692",202,"368,310",101,0,0,0,0,0,0,0,2021
Hawaii,Haleakala NP,"853,181","161,679","20,160","1,940,148","20,160",0,0,"3,120",0,"4,759",0,"1,862",2021
Hawaii,Hawaii Volcanoes NP,"1,262,747","670,522","1,874,706","8,046,272","618,652","27,297","2,873","1,177",58,"5,174",0,"54,262",2021
Hawaii,Kalaupapa NHP,"25,252","4,303",0,"51,641",0,0,0,0,0,0,0,0,2021
Hawaii,Kaloko Honokohau NHP,"262,653","49,209",0,"590,518",0,0,0,0,0,0,0,0,2021
Hawaii,Pearl Harbor NMEM,"1,185,369","296,342",0,"3,556,107",0,0,0,0,0,0,0,0,2021
Hawaii,Pu'uhonua o Honaunau NHP,"250,919","20,909",0,"250,919",0,0,0,0,0,0,0,0,2021
Hawaii,Pu'ukohola Heiau NHS,"24,326","1,013","190,327","12,162","31,711",0,0,0,0,0,0,0,2021
Idaho,City of Rocks NRES,"97,376","28,401",0,"340,814",0,0,0,0,0,0,0,0,2021
Idaho,Craters of the Moon NM & PRES,"270,829","68,552",0,"822,635",0,0,0,"5,268","13,533",164,0,"1,064",2021
Idaho,Hagerman Fossil Beds NM,"8,236","1,029",0,"12,353",0,0,0,0,0,0,0,0,2021
Idaho,Minidoka NHS,"6,194",643,0,"7,727",0,0,0,0,0,0,0,0,2021
Idaho,Nez Perce NHP,"309,165","23,353","1,800","280,239",180,0,0,0,0,0,0,0,2021
Illinois,Lincoln Home NHS,"89,964","5,829",0,"69,949",0,0,0,0,0,0,0,0,2021
Indiana,George Rogers Clark NHP,"116,088","12,963",0,"155,560",0,0,0,0,0,0,0,0,2021
Indiana,Indiana Dunes NP,"3,177,210","686,221","3,943","8,234,659","1,968",0,0,"21,474","7,917",0,0,0,2021
Indiana,Lincoln Boyhood NMEM,"114,353","10,720","16,200","128,646","2,700",0,0,0,0,0,0,0,2021
Iowa,Effigy Mounds NM,"66,734","13,903","1,200","166,836",204,0,0,0,0,0,0,0,2021
Iowa,Herbert Hoover NHS,"69,843","5,820","18,000","69,843","1,200",0,0,0,0,0,0,0,2021
Kansas,Brown v. Board of Education NHP,"9,113","1,518",0,"18,226",0,0,0,0,0,0,0,0,2021
Kansas,Fort Larned NHS,"29,442","4,907",0,"58,884",0,0,0,0,0,0,0,0,2021
Kansas,Fort Scott NHS,"22,894","2,861",329,"34,339",109,0,0,0,0,0,0,0,2021
Kansas,Nicodemus NHS,"4,629",385,0,"4,629",0,0,0,0,0,0,0,0,2021
Kansas,Tallgrass Prairie NPRES,"35,001","5,833",0,"70,002",0,0,0,0,0,0,0,0,2021
Kentucky,Abraham Lincoln Birthplace NHP,"251,188","20,932",0,"251,188",0,0,0,0,0,0,0,0,2021
Kentucky,Big South Fork NRRA,"342,237","211,495",0,"2,537,951",0,0,0,"3,721","12,663","3,991",0,0,2021
Kentucky,Camp Nelson NM,"43,095","2,693",0,"32,321",0,0,0,0,0,0,0,0,2021
Kentucky,Cumberland Gap NHP,"757,129","145,528","7,891,775","1,746,339","5,611,448",0,0,"5,498","18,756",843,0,"1,555",2021
Kentucky,Mammoth Cave NP,"515,774","356,622","141,353","4,279,473","70,676","16,751",0,"39,411","17,432","4,518",0,"8,011",2021
Louisiana,Cane River Creole NHP,"14,984","2,497",0,"29,970",0,0,0,0,0,0,0,0,2021
Louisiana,Jean Lafitte NHP & PRES,"247,749","44,641","192,000","535,700","91,320",0,0,0,0,0,0,0,2021
Louisiana,New Orleans Jazz NHP,"25,750",835,0,"10,027",0,0,0,0,0,0,0,0,2021
Maine,Acadia NP,"4,069,098","2,170,172","47,100","26,042,074","47,100",0,"1,607","107,758","40,672","1,612",0,0,2021
Maine,Katahdin Woods and Waters NM,"39,485","13,856","4,586","166,276","2,291",0,0,887,0,176,0,0,2021
Maine,Saint Croix Island IHS,"10,299","1,072",0,"12,873",0,0,0,0,0,0,0,0,2021
Maryland,Antietam NB,"110,544","18,651",0,"223,813",0,0,0,0,0,0,0,101,2021
Maryland,Assateague Island NS,"878,694","625,219","1,188","7,502,637","1,188",0,0,"45,902","29,247",554,0,"3,155",2021
Maryland,Catoctin Mountain Park,"520,339","118,898","190,145","1,426,776","21,447",0,0,"3,552",372,304,0,"1,970",2021
Maryland,Chesapeake & Ohio Canal NHP,"3,803,964","676,238","9,024","8,114,867","9,024",0,0,"18,545","1,709",0,0,"16,803",2021
Maryland,Clara Barton NHS,0,0,0,0,0,0,0,0,0,0,0,0,2021
Maryland,Fort McHenry NM & HS,"150,075","18,759",720,"225,110",360,0,0,0,0,0,0,0,2021
Maryland,Fort Washington Park,"636,276","207,246",0,"2,486,954",0,0,0,0,0,0,0,0,2021
Maryland,Greenbelt Park,"23,893","4,933",0,"59,196",0,0,0,275,359,0,0,44,2021
Maryland,Hampton NHS,"8,942","1,117",600,"13,412",600,0,0,0,0,0,0,0,2021
Maryland,Monocacy NB,"137,300","24,388",90,"292,658",250,0,0,0,0,0,0,0,2021
Maryland,National Capital Parks East,"121,584","17,142","26,199,300","205,713","18,759,077",0,0,0,0,0,0,0,2021
Maryland,Piscataway Park,"279,538","43,015",0,"516,181",0,0,0,0,0,0,0,0,2021
Maryland,Thomas Stone NHS,"3,967",165,0,"1,983",0,0,0,0,0,0,0,0,2021
Massachusetts,Adams NHP,"20,679","1,648",22,"19,784",11,0,0,0,0,0,0,0,2021
Massachusetts,Boston African American NHS,"239,238","39,873",0,"478,476",0,0,0,0,0,0,0,0,2021
Massachusetts,Boston Harbor Islands NRA,"20,777",432,0,"5,193",0,0,0,0,0,0,0,0,2021
Massachusetts,Boston NHP,"1,098,210","80,739","45,000","968,873","7,650",0,0,0,0,0,0,0,2021
Massachusetts,Cape Cod NS,"4,017,239","643,072","29,548","7,716,869","177,288",0,0,0,0,0,0,"6,899",2021
Massachusetts,Frederick Law Olmsted NHS,"4,300",716,0,"8,600",0,0,0,0,0,0,0,0,2021
Massachusetts,John F. Kennedy NHS,0,0,0,0,0,0,0,0,0,0,0,0,2021
Massachusetts,Longfellow House Washington's HQ NHS,"35,895","4,486",0,"53,842",0,0,0,0,0,0,0,0,2021
Massachusetts,Lowell NHP,"49,721","5,653",0,"67,840",0,0,0,0,0,0,0,0,2021
Massachusetts,Minute Man NHP,"983,201","122,900",0,"1,474,801",0,0,0,0,0,0,0,0,2021
Massachusetts,New Bedford Whaling NHP,"10,487",168,0,"2,022",0,0,0,0,0,0,0,0,2021
Massachusetts,Salem Maritime NHS,"181,008","8,161",0,"97,943",0,0,0,0,0,0,0,0,2021
Massachusetts,Saugus Iron Works NHS,"20,487","2,560","4,260","30,731",426,0,0,0,0,0,0,0,2021
Massachusetts,Springfield Armory NHS,"13,557","2,259",0,"27,111",0,0,0,0,0,0,0,0,2021
Michigan,Isle Royale NP,"25,844","118,741",88,"1,424,902","20,492","8,249",258,"6,450",0,"32,128",852,"11,102",2021
Michigan,Keweenaw NHP,"12,457","1,648",523,"19,779",523,0,0,0,0,0,0,0,2021
Michigan,Pictured Rocks NL,"1,313,179","535,464","3,338","6,425,573","9,482",0,0,"24,755","14,682","34,786",0,0,2021
Michigan,River Raisin NBP,"263,472","43,911","1,755","526,942",176,0,0,0,0,0,0,0,2021
Michigan,Sleeping Bear Dunes NL,"1,722,955","793,894",0,"9,526,735",0,0,0,"65,211","66,644","23,475",0,0,2021
Minnesota,Grand Portage NM,"83,708","14,653",0,"175,838",0,0,0,0,0,102,0,0,2021
Minnesota,Mississippi NRRA,"228,460","33,362",0,"400,352",0,0,0,0,0,0,0,0,2021
Minnesota,Pipestone NM,"82,344","17,155",0,"205,866",0,0,0,0,0,0,0,0,2021
Minnesota,Saint Croix NSR,"366,051","272,078",0,"3,264,947",0,0,0,0,0,"38,598",0,0,2021
Minnesota,Voyageurs NP,"243,042","95,647",0,"1,147,771",0,"3,714",0,0,0,"74,000",0,"24,202",2021
Mississippi,Gulf Islands NS,"1,072,562","478,201","92,864","5,738,419","14,857",0,0,"4,812","27,841",13,0,13,2021
Mississippi,Medgar and Myrlie Evers Home NM,"1,034",76,0,915,0,0,0,0,0,0,0,0,2021
Mississippi,Natchez NHP,"56,264","10,181",0,"122,174",0,0,0,0,0,0,0,0,2021
Mississippi,Natchez Trace PKWY,"5,121,078","1,719,376","7,000,284","20,632,523","7,000,284",0,0,"3,375","5,703",0,0,0,2021
Mississippi,Vicksburg NMP,"391,947","72,615",0,"871,383",0,0,0,0,0,0,0,0,2021
Missouri,Gateway Arch NP,"1,145,081","381,693",0,"4,580,325",0,0,0,0,0,0,0,0,2021
Missouri,George Washington Carver NM,"25,838","2,799",0,"33,590",0,0,0,0,0,0,0,0,2021
Missouri,Harry S Truman NHS,"12,148",506,0,"6,075",0,0,0,0,0,0,0,0,2021
Missouri,Ozark NSR,"1,328,773","339,961",0,"4,079,537",0,0,0,"79,576","34,688","14,312",0,"45,878",2021
Missouri,Ulysses S. Grant NHS,"27,823","3,477",0,"41,735",0,0,0,0,0,0,0,0,2021
Missouri,Wilson's Creek NB,"271,245","45,207",0,"542,489",0,0,0,0,0,0,0,0,2021
Montana,Big Hole NB,"31,734","3,593",0,"43,119",0,0,0,0,0,0,0,0,2021
Montana,Bighorn Canyon NRA,"118,533","42,739","4,695","512,873","2,345",0,0,867,"1,956",386,0,0,2021
Montana,Glacier NP,"3,081,656","2,554,990","7,986","30,659,891","67,084","54,510",0,"81,037","85,365","33,548",0,"4,497",2021
Montana,Grant-Kohrs Ranch NHS,"24,476","2,508",0,"30,105",0,0,0,0,0,0,0,0,2021
Montana,Little Bighorn Battlefield NM,"211,296","17,608","1,939","211,296",970,0,0,0,0,0,0,0,2021
Montana,Yellowstone NP,"2,478,722","2,491,729","33,608","29,900,749","134,428",0,0,0,0,"6,504",0,0,2021
Nebraska,Agate Fossil Beds NM,"18,264","3,982",0,"47,788",0,0,0,0,0,0,0,0,2021
Nebraska,Homestead NHP,"54,113","7,706","331,707","92,474","53,072",0,0,0,0,0,0,0,2021
Nebraska,Niobrara NSR,"90,670","58,801",0,"705,612",0,0,0,0,0,0,0,0,2021
Nebraska,Scotts Bluff NM,"194,027","30,720",0,"368,649",0,0,0,0,0,0,0,0,2021
Nevada,Death Valley NP,"21,083","9,838",0,"118,062",0,0,0,0,0,0,0,0,2021
Nevada,Great Basin NP,"144,875","136,509","1,250","1,638,115",625,0,0,"26,909","21,676",252,0,"5,503",2021
Nevada,Lake Mead NRA,"5,702,603","3,388,220","190,977","40,658,647","1,145,863","5,536","149,978","41,198","52,434","15,398",0,"23,940",2021
Nevada,Tule Springs Fossil Beds NM,"11,953","1,494",0,"17,929",0,0,0,0,0,0,0,0,2021
New Hampshire,Saint-Gaudens NHP,"26,058","4,136",0,"49,636",0,0,0,0,0,0,0,0,2021
New Jersey,Delaware Water Gap NRA,"3,082,041","1,067,344","38,340","12,808,135","19,176",0,0,0,0,"11,862",0,"12,148",2021
New Jersey,Gateway NRA,"1,819,641","511,429","203,760","6,137,148","407,520",0,0,"4,320",0,0,0,355,2021
New Jersey,Morristown NHP,"332,036","74,073",0,"888,885",0,0,0,0,0,0,0,0,2021
New Jersey,Paterson Great Falls NHP,"312,595","57,855",0,"694,265",0,0,0,0,0,0,0,0,2021
New Jersey,Thomas Edison NHP,"14,807","1,748",0,"20,978",0,0,0,0,0,0,0,0,2021
New Mexico,Aztec Ruins NM,"56,427","7,053","2,561","84,641","2,561",0,0,0,0,0,0,0,2021
New Mexico,Bandelier NM,"270,716","98,620",840,"1,183,444",216,0,0,"5,206","9,090",690,0,"4,997",2021
New Mexico,Capulin Volcano NM,"106,623","12,299",356,"147,591",356,0,0,0,0,0,0,0,2021
New Mexico,Carlsbad Caverns NP,"349,244","106,496",0,"1,277,958",0,0,0,0,0,191,0,0,2021
New Mexico,Chaco Culture NHP,"31,922","31,314","10,560","375,778","10,560",0,0,"6,782","2,829",0,0,127,2021
New Mexico,El Malpais NM,"181,729","60,576",720,"726,914",180,0,0,0,0,0,0,0,2021
New Mexico,El Morro NM,"66,734","17,331","13,897","207,978","4,585",0,0,"2,017","1,902",0,0,0,2021
New Mexico,Fort Union NM,"12,618","1,240",215,"14,890",21,0,0,0,0,0,0,0,2021
New Mexico,Gila Cliff Dwellings NM,"45,428","5,678",0,"68,140",0,0,0,0,0,0,0,0,2021
New Mexico,Manhattan Project NHP,"7,584",316,0,"3,793",0,0,0,0,0,0,0,0,2021
New Mexico,Pecos NHP,"58,944","6,273",0,"75,283",0,0,0,0,0,0,0,0,2021
New Mexico,Petroglyph NM,"364,211","60,701",0,"728,420",0,0,0,0,0,0,0,0,2021
