state,park,recreation_visitors,recreation_visitor_days,non_recreation_visitors,recreation_visitor_hours,non_recreation_visitor_hours,concessioner_lodging_overnights,concessioner_camping_overnights,tent_overnights,recreation_vehicle_overnights,back_country_overnights,non_recreation_overnights,misc_overnights,year
New Mexico,Capulin Volcano NM,"96,078","10,951",654,"131,417",654,0,0,0,0,0,0,0,2024
New Mexico,Carlsbad Caverns NP,"460,474","146,558",0,"1,758,697",0,0,0,0,0,0,0,0,2024
New Mexico,Chaco Culture NHP,"37,840","51,883","10,560","622,606","10,560",0,0,"9,146","7,686",0,0,"1,234",2024
New Mexico,El Malpais NM,"163,679","54,559",720,"654,713",180,0,0,0,0,0,0,0,2024
New Mexico,El Morro NM,"57,827","13,556","12,100","162,682","3,994",0,0,915,"1,561",0,0,0,2024
New Mexico,Fort Union NM,"9,217",906,240,"10,876",24,0,0,0,0,0,0,0,2024
New Mexico,Gila Cliff Dwellings NM,"47,378","5,211",0,"62,543",0,0,0,0,0,0,0,0,2024
New Mexico,Manhattan Project NHP,"25,538","1,114",0,"13,371",0,0,0,0,0,0,0,0,2024
New Mexico,Pecos NHP,"46,726","4,972",0,"59,674",0,0,0,0,0,0,0,0,2024
New Mexico,Petroglyph NM,"354,534","59,089",0,"709,068",0,0,0,0,0,0,0,0,2024
New Mexico,Salinas Pueblo Missions NM,"38,106","6,225",0,"74,709",0,0,0,0,0,0,0,0,2024
New Mexico,Valles Caldera NPRES,"82,111","21,234",763,"254,818","6,104",0,0,0,0,176,0,606,2024
New Mexico,White Sands NP,"702,236","116,033",0,"1,392,406",0,0,0,0,0,0,0,0,2024
New York,African Burial Ground NM,"36,007","1,869",0,"22,428",0,0,0,0,0,0,0,0,2024
New York,Castle Clinton NM,"3,822,759","159,760",264,"1,917,130",64,0,0,0,0,0,0,0,2024
New York,Eleanor Roosevelt NHS,"23,699","2,962",0,"35,547",0,0,0,0,0,0,0,0,2024
New York,Federal Hall NMEM,"63,314","4,049","7,086","48,596","20,117",0,0,0,0,0,0,0,2024
New York,Fire Island NS,"303,731","88,712","199,041","1,064,551","597,123",429,"6,355",0,0,"2,739",0,614,2024
New York,Fort Stanwix NM,"79,704","9,963",0,"119,556",0,0,0,0,0,0,0,0,2024
New York,Gateway NRA,"7,065,817","1,504,026","880,353","18,048,313","1,760,705",0,0,0,0,0,0,"4,395",2024
New York,General Grant NMEM,"110,602","4,814","7,693","57,770","15,321",0,0,0,0,0,0,0,2024
New York,Governors Island NM,"63,086","10,514",0,"126,170",0,0,0,0,0,0,0,0,2024
New York,Hamilton Grange NMEM,"63,647","3,396",65,"40,755",18,0,0,0,0,0,0,0,2024
New York,Home of Franklin D. Roosevelt NHS,"123,848","15,388",0,"184,662",0,0,0,0,0,0,0,0,2024
New York,Martin Van Buren NHS,"17,712","2,103",0,"25,241",0,0,0,0,0,0,0,0,2024
New York,Sagamore Hill NHS,"130,259","27,137",0,"325,648",0,0,0,0,0,0,0,0,2024
New York,Saint Paul's Church NHS,"12,135","1,418",250,"17,022",188,0,0,0,0,0,0,0,2024
New York,Saratoga NHP,"116,537","23,924","77,605","287,095","6,210",0,0,0,0,0,0,0,2024
New York,Statue of Liberty NM,"3,722,029","1,395,761",0,"16,749,132",0,0,0,0,0,0,0,0,2024
New York,Stonewall NM,"2,302,641","175,056","4,813","2,100,672","19,252",0,0,0,0,0,0,0,2024
New York,Theodore Roosevelt Birthplace NHS,"25,086","2,371",123,"28,453",54,0,0,0,0,0,0,0,2024
New York,Theodore Roosevelt Inaugural NHS,"30,141","4,944",0,"59,330",0,0,0,0,0,0,0,0,2024
New York,Upper Delaware S&RR,"188,531","45,174","90,134","542,089","7,397",0,0,0,0,0,0,0,2024
New York,Vanderbilt Mansion NHS,"406,077","39,785",0,"477,428",0,0,0,0,0,0,0,0,2024
New York,Women's Rights NHP,"33,691","2,926","1,344","35,118",672,0,0,0,0,0,0,0,2024
North Carolina,Blue Ridge PKWY,"11,271,170","5,794,935","631,173","69,539,222","315,590","10,410",0,"42,025","27,094",146,0,0,2024
North Carolina,Cape Hatteras NS,"2,762,954","1,290,390","141,654","15,484,685","425,297",0,0,"69,827","88,926",0,28,"3,662",2024
North Carolina,Cape Lookout NS,"552,786","234,725","2,160","2,816,705","6,480",0,0,0,0,"21,380",0,"24,683",2024
North Carolina,Carl Sandburg Home NHS,"113,362","14,170",0,"170,043",0,0,0,0,0,0,0,0,2024
North Carolina,Fort Raleigh NHS,"274,783","29,797","1,344","357,574","1,344",0,0,0,0,0,0,0,2024
North Carolina,Great Smoky Mountains NP,"2,884,314","945,676",0,"11,348,115",0,0,0,"61,966","63,524","31,249",0,"17,382",2024
North Carolina,Guilford Courthouse NMP,"461,143","20,827","2,011,307","249,934","16,696",0,0,0,0,0,0,128,2024
North Carolina,Moores Creek NB,"69,079","3,598",0,"43,176",0,0,0,0,0,0,0,0,2024
North Carolina,Wright Brothers NMEM,"406,593","33,882","2,190","406,593","1,095",0,0,0,0,0,0,0,2024
North Dakota,Fort Union Trading Post NHS,"12,028","1,230",238,"14,768",59,0,0,0,0,0,0,0,2024
North Dakota,Knife River Indian Villages NHS,"10,867","1,311",512,"15,737",257,0,0,0,0,0,0,0,2024
North Dakota,Theodore Roosevelt NP,"732,951","236,046","6,578","2,832,553","2,172",0,0,"14,211","22,108",653,0,"2,781",2024
Ohio,Charles Young Buffalo Soldiers NM,"4,716",395,0,"4,742",0,0,0,0,0,0,0,0,2024
Ohio,Cuyahoga Valley NP,"2,912,454","670,756",0,"8,049,072",0,"5,350",0,0,0,0,0,"3,332",2024
Ohio,Dayton Aviation Heritage NHP,"87,032","10,550",0,"126,600",0,0,0,0,0,0,0,0,2024
Ohio,First Ladies NHS,"12,642","2,107",0,"25,284",0,0,0,0,0,0,0,0,2024
Ohio,Hopewell Culture NHP,"65,350","10,891",0,"130,703",0,0,0,0,0,0,0,0,2024
Ohio,James A. Garfield NHS,"39,671","6,611",0,"79,342",0,0,0,0,0,0,0,0,2024
Ohio,Perry's Victory & Intl. Peace MEM,"91,302","8,517",0,"102,209",0,0,0,0,0,0,0,36,2024
Ohio,William Howard Taft NHS,"31,118","2,593",0,"31,118",0,0,0,0,0,0,0,0,2024
Oklahoma,Chickasaw NRA,"1,670,498","469,618",0,"5,635,423",0,0,0,"31,708","23,591",0,0,"12,505",2024
Oklahoma,Washita Battlefield NHS,"12,369","2,061",0,"24,738",0,0,0,0,0,0,0,0,2024
Oregon,Crater Lake NP,"504,942","254,763","49,600","3,057,164","24,800","31,394","38,144",0,0,"1,234",0,0,2024
Oregon,John Day Fossil Beds NM,"122,529","11,844",840,"142,134",84,0,0,0,0,0,0,0,2024
Oregon,Lewis & Clark NHP,"267,118","33,249",75,"398,993",19,0,0,0,0,0,0,0,2024
Oregon,Oregon Caves NM & PRES,"94,016","24,105",520,"289,261","1,040",0,0,357,94,0,0,0,2024
Pennsylvania,Allegheny Portage Railroad NHS,"193,903","26,320",180,"315,846",48,0,0,0,0,0,0,0,2024
Pennsylvania,Delaware Water Gap NRA,"1,183,130","420,992","15,660","5,051,912","7,824",0,"25,934",0,0,"1,351",0,"7,970",2024
Pennsylvania,Edgar Allan Poe NHS,"8,131",677,0,"8,131",0,0,0,0,0,0,0,0,2024
Pennsylvania,Eisenhower NHS,"123,466","16,462",0,"197,546",0,0,0,0,0,0,0,0,2024
Pennsylvania,First State NHP,"16,650","2,693",62,"32,320",496,0,0,0,0,0,0,0,2024
Pennsylvania,Flight 93 NMEM,"349,566","50,978",0,"611,740",0,0,0,0,0,0,0,0,2024
Pennsylvania,Fort Necessity NB,"276,173","32,540",120,"390,488",48,0,0,0,0,0,0,716,2024
Pennsylvania,Friendship Hill NHS,"19,465","3,735",0,"44,820",0,0,0,0,0,0,0,0,2024
Pennsylvania,Gettysburg NMP,"741,574","256,028","74,400","3,072,342","12,348",0,0,0,0,0,0,417,2024
Pennsylvania,Hopewell Furnace NHS,"48,776","4,917",600,"59,011",300,0,0,0,0,0,0,0,2024
Pennsylvania,Independence NHP,"2,798,651","354,354",0,"4,252,259",0,0,0,0,0,0,0,0,2024
Pennsylvania,Johnstown Flood NMEM,"95,842","8,305",0,"99,670",0,0,0,0,0,0,0,0,2024
Pennsylvania,Steamtown NHS,"60,243","7,981","11,592","95,777","5,796",0,0,0,0,0,0,0,2024
Pennsylvania,Thaddeus Kosciuszko NMEM,"2,336",48,0,583,0,0,0,0,0,0,0,0,2024
Pennsylvania,Upper Delaware S&RR,"188,531","45,174","90,134","542,089","7,397",0,0,0,0,0,0,0,2024
Pennsylvania,Valley Forge NHP,"1,866,480","311,079",0,"3,732,958",0,0,0,0,0,0,0,0,2024
Puerto Rico,San Juan NHS,"1,329,728","210,222",0,"2,522,670",0,0,0,0,0,0,0,0,2024
Rhode Island,Roger Williams NMEM,"43,242","4,550","52,698","54,611","4,214",0,0,0,0,0,0,0,2024
South Carolina,Charles Pinckney NHS,"30,903","5,150",0,"61,810",0,0,0,0,0,0,0,0,2024
South Carolina,Congaree NP,"242,049","81,537",0,"978,448",0,0,0,"7,915",0,745,0,"3,955",2024
South Carolina,Cowpens NB,"156,287","12,165",0,"145,990",0,0,0,0,0,0,0,118,2024
South Carolina,Fort Sumter and Fort Moultrie NHP,"384,308","73,877","502,633","886,532","251,315",0,0,0,0,0,0,106,2024
South Carolina,Kings Mountain NMP,"182,463","8,235","181,218","98,826","30,190",0,0,0,0,25,0,0,2024
South Carolina,Ninety Six NHS,"101,352","10,557",0,"126,691",0,0,0,0,0,0,0,0,2024
South Carolina,Reconstruction Era NHP,"23,378",721,"2,897","8,652","3,621",0,0,0,0,0,0,0,2024
South Dakota,Badlands NP,"1,094,245","395,067","55,984","4,740,810","27,992","11,075","22,844","3,156",922,"1,441",0,0,2024
South Dakota,Jewel Cave NM,"145,332","34,465",0,"413,580",0,0,0,0,0,0,0,0,2024
South Dakota,Minuteman Missile NHS,"118,108","7,366",0,"88,397",0,0,0,0,0,0,0,0,2024
South Dakota,Missouri NRR,"153,521","12,793",0,"153,521",0,0,0,0,0,0,0,0,2024
South Dakota,Mount Rushmore NMEM,"1,850,329","203,021","640,791","2,436,254","213,595",0,0,0,0,0,0,0,2024
South Dakota,Wind Cave NP,"489,399","115,482","207,405","1,385,793","68,443",0,0,"3,950","5,050",342,0,411,2024
Tennessee,Andrew Johnson NHS,"55,270","2,192",0,"26,307",0,0,0,0,0,0,0,0,2024
Tennessee,Big South Fork NRRA,"459,965","272,171",0,"3,266,057",0,"1,409",0,"10,967","23,300","5,313",0,"3,439",2024
Tennessee,Chickamauga & Chattanooga NMP,"501,540","78,733",0,"944,800",0,0,0,0,0,0,0,0,2024
Tennessee,Fort Donelson NB,"166,026","9,214","434,049","110,573","14,323",0,0,0,0,0,0,0,2024
Tennessee,Great Smoky Mountains NP,"9,307,519","3,045,896","10,832,000","36,550,759","5,416,000","10,657",0,"143,788","112,949","39,770",0,"20,517",2024
Tennessee,Manhattan Project NHP,"29,511","2,200",0,"26,404",0,0,0,0,0,0,0,0,2024
Tennessee,Natchez Trace PKWY,"957,428","321,889","1,221,431","3,862,674","1,221,431",0,0,"5,877","8,061",0,0,1,2024
Tennessee,Obed W&SR,"261,732","94,758","10,800","1,137,102",900,0,0,"4,029",0,717,0,0,2024
Tennessee,Shiloh NMP,"386,152","44,592","169,205","535,109","33,840",0,0,0,0,0,0,0,2024
Tennessee,Stones River NB,"446,160","52,889","1,440","634,671",240,0,0,0,0,0,0,0,2024
Texas,Alibates Flint Quarries NM,"8,558","1,783",0,"21,396",0,0,0,0,0,0,0,0,2024
Texas,Amistad NRA,"832,294","514,234",0,"6,170,815",0,0,0,0,"7,241",0,0,685,2024
Texas,Big Bend NP,"561,458","945,102","2,700","11,341,233","8,100","22,479","3,661","69,606","27,860","48,597",0,"19,619",2024
Texas,Big Thicket NPRES,"271,823","65,152",0,"781,830",0,0,0,0,0,966,0,0,2024
Texas,Chamizal NMEM,"6,627",567,"110,915","6,809","388,200",0,0,0,0,0,0,0,2024
Texas,Fort Davis NHS,"42,553","7,091",193,"85,102",478,0,0,0,0,0,0,0,2024
Texas,Guadalupe Mountains NP,"226,134","52,143","1,440","625,727","1,440",0,0,"16,501","8,432","2,671",0,"5,167",2024
Texas,Lake Meredith NRA,"1,212,905","607,002",0,"7,284,030",0,0,0,"10,819","49,097",0,0,"8,142",2024
Texas,Lyndon B. Johnson NHP,"119,278","29,693",0,"356,327",0,0,0,0,0,0,0,0,2024
Texas,Padre Island NS,"514,722","283,963","1,800","3,407,559","14,400",0,0,"7,190","25,054","13,617",0,467,2024
Texas,Palo Alto Battlefield NHP,"178,946","19,527",0,"234,333",0,0,0,0,0,0,0,0,2024
Texas,Rio Grande W&SR,172,"2,184",0,"26,208",0,0,0,0,0,"1,221",0,0,2024
Texas,San Antonio Missions NHP,"1,278,777","151,844",0,"1,822,131",0,0,0,0,0,0,0,0,2024
Texas,Waco Mammoth NM,"111,961","11,921",56,"143,060",56,0,0,0,0,0,0,0,2024
Utah,Arches NP,"1,466,528","815,192","7,459","9,782,311","25,856",0,0,"14,588","25,619",140,0,"8,610",2024
Utah,Bryce Canyon NP,"2,498,075","1,116,352","408,146","13,396,234","122,443","49,773",0,"45,003","48,168","2,128",0,"1,338",2024
Utah,Canyonlands NP,"818,492","433,003",0,"5,196,036",0,0,0,"8,509","10,209","67,957",0,"1,911",2024
Utah,Capitol Reef NP,"1,422,490","129,047","99,342","1,548,574","99,342",0,0,"25,833","29,888","2,298",0,"3,142",2024
Utah,Cedar Breaks NM,"722,834","132,041","8,991","1,584,499","17,982",0,0,"2,240","5,473",0,0,0,2024
Utah,Dinosaur NM,"83,749","45,067",732,"540,804",732,0,0,"16,019","15,182","8,419",0,"1,017",2024
Utah,Glen Canyon NRA,"3,582,708","2,109,265","3,171","25,311,185","38,071","15,074","3,632",0,"4,085","2,513",0,"8,726",2024
Utah,Golden Spike NHP,"55,285","10,758","31,000","129,099","15,500",0,0,0,0,0,0,0,2024
Utah,Hovenweep NM,"17,624","6,072",168,"72,868",36,0,0,"1,094","1,705",0,0,0,2024
Utah,Natural Bridges NM,"75,680","48,017",800,"576,213",400,0,0,"6,907","6,041",0,0,0,2024
Utah,Rainbow Bridge NM,"17,488","1,457",0,"17,488",0,0,0,0,0,0,0,0,2024
Utah,Timpanogos Cave NM,"114,034","19,950",0,"239,404",0,0,0,0,0,0,0,0,2024
Utah,Zion NP,"4,946,592","2,607,505","21,900","31,290,065","5,475","97,075",0,"94,830","94,744","10,870",0,"38,589",2024
Vermont,Marsh-Billings-Rockefeller NHP,"81,713","13,618",0,"163,426",0,0,0,0,0,0,0,0,2024
Virgin Islands,Buck Island Reef NM,"42,289","20,516",0,"246,199",0,0,0,0,0,0,0,"3,840",2024
Virgin Islands,Christiansted NHS,"124,539","5,471",0,"65,660",0,0,0,0,0,0,0,0,2024
Virgin Islands,Salt River Bay NHP & Ecological Pres,"13,185","2,821",0,"33,863",0,0,0,0,0,0,0,0,2024
Virgin Islands,Virgin Islands NP,"423,029","216,801","217,556","2,601,620","67,646","11,471","15,331",0,0,0,"2,305","20,751",2024
Virginia,Appomattox Court House NHP,"83,769","10,138",0,"121,665",0,0,0,0,0,0,0,0,2024
Virginia,Arlington House The R.E. Lee MEM,"447,641","18,651",0,"223,820",0,0,0,0,0,0,0,0,2024
Virginia,Assateague Island NS,"1,245,707","823,118","1,800","9,877,425","1,800",0,0,0,0,0,0,0,2024
Virginia,Blue Ridge PKWY,"5,462,466","2,783,365","379,050","33,400,390","189,522","13,839",0,"6,938","5,128",161,0,0,2024
Virginia,Booker T. Washington NM,"24,209","2,160",84,"25,927",12,0,0,0,0,0,0,0,2024
Virginia,Colonial NHP,"2,551,228","222,448","1,463,616","2,669,377","731,808",0,0,0,0,0,0,0,2024
Virginia,Cumberland Gap NHP,"51,047","10,059","432,715","120,709","216,358",0,0,476,"1,382",39,0,125,2024
Virginia,Fredericksburg & Spotsylvania NMP,"818,533","32,735","1,485,261","392,829","167,428",0,0,0,0,0,0,0,2024
Virginia,George Washington Birthplace NM,"58,983","14,768","7,200","177,217","7,200",0,0,0,0,0,0,0,2024
Virginia,George Washington MEM PKWY,"6,782,717","772,422","35,358,148","9,269,075","17,679,074",0,0,0,0,0,0,0,2024
Virginia,LBJ Memorial Grove on the Potomac,"241,358","10,056",0,"120,679",0,0,0,0,0,0,0,0,2024
Virginia,Maggie L. Walker NHS,"6,310",788,0,"9,465",0,0,0,0,0,0,0,0,2024
Virginia,Manassas NBP,"541,965","33,872",480,"406,475",84,0,0,0,0,0,0,0,2024
Virginia,Petersburg NB,"191,623","16,431","423,798","197,175","105,947",0,0,0,0,0,0,0,2024
Virginia,Prince William Forest Park,"355,196","302,915",120,"3,634,988",240,0,"22,297","17,135","2,063",669,0,"54,200",2024
Virginia,Richmond NBP,"156,538","21,798","125,379","261,584","31,344",0,0,0,0,0,0,0,2024
Virginia,Shenandoah NP,"1,720,211","870,952","10,962","10,451,424","2,742","46,496",0,"127,314","65,937","28,544",0,560,2024
Virginia,Theodore Roosevelt Island,"174,954","26,243",0,"314,919",0,0,0,0,0,0,0,0,2024
Virginia,Wolf Trap NP for the Performing Arts,"447,863","149,287",0,"1,791,452",0,0,0,0,0,0,0,0,2024
Washington,Fort Vancouver NHS,"1,007,756","89,662",900,"1,075,953","7,200",0,0,0,0,0,0,0,2024
Washington,Klondike Gold Rush NHP Seattle,"81,652","11,907",0,"142,890",0,0,0,0,0,0,0,0,2024
Washington,Lake Chelan NRA,"30,815","30,622",0,"367,464",0,"5,818",0,"3,502",0,667,0,0,2024
Washington,Lake Roosevelt NRA,"1,091,489","345,585","1,200","4,147,026",600,"6,223","3,641","49,658","59,198","2,755",0,"4,206",2024
Washington,Manhattan Project NHP,"19,644","5,763",0,"69,159",0,0,0,0,0,0,0,0,2024
Washington,Minidoka NHS,"12,495","2,082",0,"24,990",0,0,0,0,0,0,0,0,2024
Washington,Mount Rainier NP,"1,620,006","1,637,817","870,722","19,653,806","870,722","44,433",0,"52,110","29,983","53,823",0,531,2024
Washington,North Cascades NP,"16,485","25,522",0,"306,273",0,0,0,0,0,"12,948",0,0,2024
Washington,Olympic NP,"3,717,267","1,370,970","1,086,478","16,451,648","356,532","88,217","12,853","130,274","92,181","124,736",0,89,2024
Washington,Ross Lake NRA,"971,173","295,926",720,"3,551,117",720,"15,079",0,"50,349","21,141","18,067",0,"2,861",2024
Washington,San Juan Island NHP,"405,925","56,309","74,023","675,713","18,508",0,0,0,0,0,0,0,2024
Washington,Whitman Mission NHS,"61,331","5,110",0,"61,331",0,0,0,0,0,0,0,0,2024
West Virginia,Bluestone NSR,"7,327","1,526",0,"18,319",0,0,0,0,0,0,0,0,2024
West Virginia,Gauley River NRA,"272,898","127,421",0,"1,529,054",0,0,0,"4,693","4,409",0,0,0,2024
West Virginia,Harpers Ferry NHP,"488,049","162,683",0,"1,952,200",0,0,0,0,0,0,0,0,2024
West Virginia,New River Gorge NP & PRES,"1,811,937","389,227","2,400","4,670,726","4,800",0,0,"17,157","10,516","12,609",0,"3,486",2024
Wisconsin,Apostle Islands NL,"253,703","70,843",0,"850,121",0,0,0,0,0,"11,033",0,"5,064",2024
Wisconsin,Ice Age National Scenic Trail,"29,711","2,475",0,"29,711",0,0,0,0,0,0,0,0,2024
Wisconsin,Saint Croix NSR,"450,413","341,675",0,"4,100,110",0,0,0,0,0,"48,331",0,0,2024
Wyoming,Bighorn Canyon NRA,"101,115","35,311","2,205","423,732","1,099",0,0,0,0,145,0,"7,531",2024
Wyoming,Devils Tower NM,"540,890","119,124","2,347","1,429,497","1,172",0,0,"2,260","5,950",0,0,0,2024
Wyoming,Fort Laramie NHS,"44,045","5,707",0,"68,493",0,0,0,0,0,0,0,0,2024
Wyoming,Fossil Butte NM,"21,491","2,974",250,"35,697",213,0,0,0,0,0,0,0,2024
Wyoming,Grand Teton NP,"3,628,222","1,866,580","1,528,765","22,398,968","1,528,765","196,568","355,025",49,5,"38,830",0,0,2024
Wyoming,"John D. Rockefeller, Jr. MEM PKWY","1,459,804","192,781","10,800","2,313,382","2,700","20,093","21,545",0,0,0,0,0,2024
Wyoming,Yellowstone NP,"2,324,734","4,839,372","1,222,612","58,072,469","614,764","684,474","425,948","63,512","46,755","31,690",0,"4,943",2024
